"folioviv","foliohog","ubica_geo","clase_hog","ing_cor","gasto_mon","alimentos","salud","educa_espa"
"1400180001","1","14039","2",28869.41,16068.03,8511.26,0,0
"1400180002","1","14039","3",57236.72,32341.6,12792.67,0,1451.61
"1400180005","1","14039","1",32527.16,24481.33,9147.68,0,2903.22
"1400180006","1","14039","1",28380.88,17468.34,7579.15,0,2961.27
"1400189601","1","14039","2",39774.56,70464.61,21188.41,0,5205
"1400189603","1","14039","2",102717.26,56377.38,13731.21,3072.69,5070
"1400189604","1","14039","2",91475.36,43816.1,12567.56,153.57,9630
"1400189605","1","14039","2",55827.72,60635.75,15299.8,0,11640
"1400189606","1","14039","2",40312.97,12302.84,5901.3,1027.17,565.96
"1400189606","2","14039","2",23390.15,21946.87,14374.08,317.92,0
"1400264701","1","14039","3",68139.31,32007.33,12779.84,0,794.26
"1400264702","1","14039","2",44322.14,41722.62,33312.71,1173.91,0
"1400264704","1","14039","3",58472.49,29167.81,16084.12,0,1483.69
"1400264705","1","14039","1",12931.74,6713.53,4679.91,489.12,0
"1400264706","1","14039","1",26320.54,10907.49,8177.03,0,590.16
"1400289201","1","14039","3",14756.72,28337.17,7521.3,342.38,11116.6
"1400289202","1","14039","2",71602.17,63875.72,18115.48,0,12665.91
"1400289203","1","14039","3",43920.97,27000.55,8221.93,0,0
"1400289204","1","14039","3",145988.74,43526.65,20648.38,0,4951.46
"1400289206","1","14039","3",113795.2,65662.69,19864,1760.86,6096.77
"1400434301","1","14039","2",368456.33,276609.79,46517.05,4421.72,65107.95
"1400434304","1","14039","2",47680.33,25154.06,5207.1,782.59,1161.29
"1400434305","1","14039","2",299055.1,315002.77,11301.4,8800.39,239225.79
"1400493501","1","14039","3",191024.05,29075.78,10330.59,24.45,580.64
"1400493502","1","14039","3",196666.65,84722.72,15499.06,0,3497.75
"1400493503","1","14039","3",64920.19,40937.2,16958.46,0,7854.48
"1400493505","1","14039","2",56018.75,52300.63,18134.8,97.82,9922.22
"1400493506","1","14039","2",119449.97,29644.51,6293.43,1778.46,1306.44
"1400507901","1","14039","2",64833.44,35865.93,6788.46,0,13093.53
"1400507902","1","14039","2",88534.96,48088.64,10478.47,978.26,2903.22
"1400507904","1","14039","1",138761.55,48773.77,4654.23,0,3483.87
"1400507906","1","14039","2",105248.54,40243.65,16482.63,146.73,0
"1400555301","1","14039","1",60917.59,37005.61,19362.68,117.39,117.39
"1400555303","1","14039","2",55603.07,25262.39,11866.95,733.68,97.82
"1400555304","1","14039","2",44924.25,18838.2,12149.83,117.39,377.41
"1400555305","1","14039","3",92210.31,40659.85,22872.54,195.65,4383.87
"1400555306","1","14039","3",82605.41,38924,9482.01,195.64,751.83
"1400563901","1","14039","1",18043.37,10652.32,4988.41,0,116.12
"1400563902","1","14039","2",25434.77,19370.23,5714.94,264.11,174.19
"1400563903","1","14039","2",31695.01,28389.73,12503.22,156.51,1132.25
"1400563905","1","14039","2",127809.74,61051.36,11317.97,29.34,3913.04
"1400563906","1","14039","2",81705.24,53293.37,11654.89,48.91,12685.82
"1400586801","1","14039","2",17453.12,9131,5207.02,0,0
"1400586802","1","14039","2",25991.79,25352.28,12946.9,68.47,0
"1400586803","1","14039","1",28332.78,9468.06,6415.57,97.82,0
"1400586804","1","14039","3",45368.82,41532.86,18706.92,229.88,4864.25
"1400586805","1","14039","2",71950.8,42402.55,19819.09,0,2723.6
"1400586806","1","14039","2",120122.89,125810.31,27333.97,0,45741.63
"1400595401","1","14039","2",83980.32,46923.79,13737.65,586.95,20322.57
"1400595402","1","14039","1",48115.35,8838.22,334.28,0,3631.55
"1400595404","1","14039","1",19587.56,27507.46,9784.13,39.13,7011.28
"1400595405","1","14039","3",48727.59,45038.64,19330.42,410.85,6879.37
"1400595406","1","14039","1",26999.99,30299.76,14991.32,0,0
"1400608002","1","14039","2",61813.45,41522.1,13724.84,0,720
"1400608003","1","14039","1",19866.52,7767.83,5631.3,391.3,0
"1400608004","1","14039","2",52766.1,37626.3,14766.27,0,8709.67
"1400608005","1","14039","3",59222.61,29983.7,11828.42,0,978.26
"1400608006","1","14039","3",38166.11,37478,14271.19,0,1979.99
"1400618601","1","14039","1",38508.19,33518.31,21406.86,0,0
"1400618602","1","14039","1",29596.71,32125.85,7495.6,0,5100
"1400618603","1","14039","3",81425,43165.54,9893.37,68.47,9000
"1400618604","1","14039","2",28327,15098.56,5727.77,0,0
"1400618605","1","14039","3",23370.48,17784.21,9520.55,0,840
"1400618606","1","14039","3",32881.93,22712.56,7174.16,0,0
"1400640701","1","14039","2",23481.7,16175.69,6968.34,978.25,0
"1400640703","1","14039","2",38078.52,31124.87,10915.53,0,8553
"1400640704","1","14039","3",66864.13,38056.97,18411.27,6368.46,1958.7
"1400640705","1","14039","2",177713.05,78972.35,42119.8,0,323.9
"1400640706","1","14039","2",48127.43,31448.5,8999.85,430.42,5500.32
"1400667301","1","14039","3",96892.04,61221.42,32811.21,0,9763.64
"1400667302","1","14039","2",80648.1,72841.39,36571.96,2289.12,10741.92
"1400667303","1","14039","2",42524.96,21552.3,7849.16,538.03,3491.74
"1400667304","1","14039","1",19787.95,9464.94,2378.44,0,0
"1400667305","1","14039","1",18463.88,11253.31,4911.33,127.16,1648.84
"1400667305","2","14039","2",23673.89,15414.63,7052,0,1306.44
"1400723201","1","14039","2",65118.22,27061.63,15248.41,694.55,0
"1400723202","1","14039","2",63632.62,31416.83,8652.77,0,0
"1400723205","1","14039","3",83802.47,52941.54,19600.41,0,14238.42
"1400750801","1","14039","2",145622.94,93789.45,29095.56,0,17400
"1400750802","1","14039","2",51840.47,14006.27,7791.27,0,0
"1400750803","1","14039","5",260973.41,167315.17,24865.61,2431.94,76718.63
"1400750804","1","14039","1",107174.81,138019.01,28722.79,0,69319.56
"1400791901","1","14039","2",18967.76,17460.48,6839.81,0,1050
"1400791902","1","14039","2",35368.27,23845.71,12066.21,0,0
"1400791903","1","14039","2",93266.09,30500.14,17189.81,0,0
"1400791905","1","14039","3",70385.83,48040.09,14335.55,176.08,0
"1400915501","1","14039","1",24588.18,4736.86,1645.68,0,0
"1400915502","1","14039","2",45207.45,33256.47,6306.29,0,16336.94
"1400915503","1","14039","3",87969.29,56917.15,17626.95,978.24,7803.35
"1400915505","1","14039","3",90435.41,32354.66,22242.75,0,1161.29
"1400923301","1","14039","2",27342.37,28714.23,6910.53,334.55,1104.39
"1400923304","1","14039","2",173448.31,65870.22,19144.1,3095.2,9105.35
"1400923306","1","14039","3",44783.03,41953.7,14296.98,224.99,7096.48
"1400936801","1","14039","3",62065.53,32342.7,11892.64,0,2580
"1400936803","1","14039","3",20334.95,9814.04,5309.91,0,600
"1400936804","1","14039","1",25686.88,7788.53,899.97,0,0
"1400936806","1","14039","1",68366.58,52785.31,9719.85,2201.07,900
"1400957902","1","14039","1",14669.48,15870.58,6724.13,1614.13,0
"1400957903","1","14039","2",72032.77,32882.32,6415.53,6016.29,8218.06
"1400957905","1","14039","2",117347.91,39019.76,14335.54,0,2934.78
"1400957906","1","14039","2",67989.11,38189.65,11545.5,78.25,10310.32
"1400977801","1","14039","2",12176.06,6931.87,4139.87,0,0
"1400977802","1","14039","2",56670.61,26695.01,11179.12,0,4426.22
"1400977804","1","14039","2",16531.32,4089.83,2275.62,0,0
"1400977805","1","14039","2",114860.64,29905.68,6119.91,58.69,295.08
"1400977806","1","14039","2",39637.7,21990.17,8279.8,944,929.34
"1401014401","1","14039","3",88243.46,43447.21,10105.54,244.56,5225.8
"1401014402","1","14039","5",85402.14,100182.7,37226.33,733.67,9003.14
"1401014403","1","14039","5",404009.53,67945.11,29507.05,635.86,10161.28
"1401014405","1","14039","3",69788.93,18476.3,7457.01,3864.12,0
"1401031001","1","14039","3",34202.42,35969.63,11005.56,733.69,290.32
"1401031002","1","14039","3",21999.66,17334.73,4525.57,0,0
"1401031003","1","14039","2",71236.3,34562.67,17729.76,117.39,1451.61
"1401035602","1","14039","3",82353.35,60380.37,15029.77,2207.92,934.42
"1401035604","1","14039","2",70215.61,77271.59,20185.52,650.52,26473.77
"1401035605","1","14039","1",69618.65,54433.45,16336.13,382.48,2796.88
"1401035606","1","14039","1",16425.99,11751.44,7277.02,1641.5,0
"1401069701","1","14039","2",43524.56,36141.17,10169.74,346.29,900
"1401069702","1","14039","2",46179.24,25521.22,12844.07,1173.9,0
"1401069703","1","14039","2",41795.89,37808.12,7727.02,3130.42,5310
"1401069705","1","14039","2",23348.35,17848.8,8942,25.43,900
"1401069706","1","14039","3",58016.01,48018.87,20133.98,378.57,1740
"1401076201","1","14039","2",57250.56,28727.19,15479.93,547.81,2467.73
"1401076202","1","14039","2",44339.29,55896.98,18661.85,5869.54,11468.03
"1401076203","1","14039","3",47835.51,20924.36,9604.05,482.26,717
"1401076204","1","14039","3",336445.64,206281.86,21760.52,4646.69,60991.32
"1401076205","1","14039","1",23780.38,4954.27,4139.86,0,0
"1401165502","1","14039","2",44618.92,19769.15,12098.36,0,0
"1401165503","1","14039","3",58176.51,27198.69,16379.8,180.96,2000.31
"1401165505","1","14039","3",29249.98,22133.59,11082.66,0,725.8
"1401394301","1","14039","3",25084.33,25667.55,14026.96,0,0
"1401394303","1","14039","2",53413.03,85791.19,36321.1,117.39,12338.69
"1401394304","1","14039","2",81929.34,59570.7,12452.02,0,14951.6
"1401394306","1","14039","2",25385.85,30678.04,9321.29,0,990
"1401404902","1","14039","3",49692.18,36131.08,9604.1,606.52,1215.09
"1401404904","1","14039","2",29625.89,19739.76,8035.58,0,0
"1401404906","1","14039","2",32605.85,19797.51,12509.84,0,1451.61
"1401413801","1","14039","2",87854.22,90531.55,12342.7,47972.88,4426.22
"1401413802","1","14039","2",38286.82,39243.07,7534.15,0,15663.92
"1401413804","1","14039","3",110222.96,57652.2,17382.62,161.39,7020
"1401413805","1","14039","2",44139.34,34999.65,15563.46,586.95,98.36
"1401440401","1","14039","2",67524.45,81881.91,20931.19,419.65,37372.69
"1401440403","1","14039","1",42002.09,30282.84,20886.16,0,725.8
"1401440404","1","14039","3",41761.76,56525.69,18051.23,0,3840.95
"1401440405","1","14039","3",76881.47,50736.26,23168.33,0,2711.35
"1401440406","1","14039","1",29622.81,22859.32,11288.38,0,1538.85
"1401465001","1","14039","2",29417.22,9620.37,3927.77,2386.94,0
"1401465003","1","14039","2",52708.13,28493.22,11288.43,3570.61,5769.84
"1401465004","1","14039","3",70038.47,85062.44,24601.82,1154.31,7863.94
"1401465004","2","14039","3",52568.86,35092.1,17562.6,0,580.64
"1401465005","1","14039","2",66656.44,28095.74,10639.09,52.81,0
"1401498601","1","14039","2",83385.22,44240.63,19388.46,4128.24,3240
"1401498602","1","14039","3",26606.54,21774.99,7109.85,440.21,8400
"1401498603","1","14039","5",37475.4,26736.63,10041.28,127.16,5100
"1401498604","1","14039","2",131734.4,67068.07,17755.52,29.34,25150.3
"1401545403","1","14039","2",54983.74,35909.03,8521.59,2929.87,0
"1401545405","1","14039","2",51639.24,37332.2,13223.36,96.84,16456.86
"1401610701","1","14039","3",43475.39,49356.75,16013.3,0,3780
"1401610702","1","14039","1",63621.68,59811.71,18334.08,3374.98,450
"1401610704","1","14039","1",138469.17,154506.43,13949.86,0,7871.31
"1401610705","1","14039","1",47620.92,12455.55,9957.73,97.82,0
"1401610706","1","14039","1",53978.66,42574.59,21143.27,3179.32,762
"1401629203","1","14039","2",24576.26,20331.29,7708.76,58.69,0
"1401629204","1","14039","1",25569.92,17098.34,5351.18,269.02,0
"1401629205","1","14039","2",53178.69,48896.04,12124.09,630.97,32492.9
"1401737502","1","14039","3",67349.26,41401.23,17729.79,0,0
"1401737503","1","14039","3",65669.58,20685.38,8524.14,1414.55,749.58
"1401737504","1","14039","3",64860.02,38844.7,10414.15,880.43,13064.51
"1401737506","1","14039","2",33163.02,69093,18546.18,13.69,2934.78
"1401784401","1","14039","2",63953.75,41336.29,11957.02,0,6020.8
"1401784402","1","14039","2",61511.72,51746.65,9560.38,0,5318.76
"1401784403","1","14039","3",86798.18,42593.61,9160.49,2401.61,8126.7
"1401784404","1","14039","3",108730.02,74713.63,19317.56,1839.11,37592.95
"1401784405","1","14039","2",43672.16,11774.39,6942.69,1391.06,0
"1401784406","1","14039","3",69009.21,42466.37,17948.33,1007.6,6451.28
"1401810302","1","14039","2",96051.13,53018.97,5335.62,1193.47,11507.16
"1401810303","1","14039","2",194760.64,161828.57,34919.94,1545.64,57411.23
"1401810304","1","14039","2",58782.41,23295.48,7765.55,0,0
"1401810305","1","14039","2",64978.6,23131.34,7804.13,0,0
"1401810306","1","14039","2",146984.77,97788.5,11031.38,1403.77,31593.46
"1401866904","1","14039","2",198545.88,122765.47,39271.79,1506.51,35170.31
"1401866905","1","14039","2",68809.59,52193.29,27938.29,1303.02,940.63
"1401866906","1","14039","3",97410.24,68558.78,31726.5,4705.41,4916.66
"1401884002","1","14039","3",44990.52,23411,9699.91,0,3919.35
"1401884005","1","14039","3",103084.06,45071.02,14830.53,58.69,348.38
"1401884006","1","14039","2",221352.02,78369.43,41772.83,2836.94,1800
"1402026002","1","14039","2",16220.13,14926.92,7026.23,0,0
"1402026003","1","14039","1",12597.46,15176.59,9385.43,0,0
"1402026005","1","14039","2",26878.17,14611.53,4962.73,102.71,268.03
"1402026006","1","14039","2",11044.77,16986.78,8614.1,0,450
"1402083602","1","14039","2",166042.1,81190.5,19864.17,1398.88,20065.28
"1402083605","1","14039","3",105152.42,51991.46,17498.31,538.04,10500
"1402083606","1","14039","1",23061.28,13288.16,6929.9,978.26,0
"1402090801","1","14039","2",95116.1,47652.16,7039.13,117.39,16979.5
"1402090802","1","14039","2",56916.36,26382.46,10639.04,586.95,3136.95
"1402090803","1","14039","2",33368.83,45349.38,13037.07,0,2709.83
"1402090806","1","14039","2",42644.24,22727.21,8093.39,905.85,204.83
"1402218401","1","14039","2",180410.48,185556.21,53160.26,0,88295.89
"1402218402","1","14039","2",119947.38,49742.25,15209.84,293.47,870.96
"1402218403","1","14039","3",60085.71,67436.74,20764.08,0,13306.43
"1402218405","1","14039","3",70053.69,43824.75,15029.84,3179.34,8023.61
"1402218406","1","14039","1",21331.44,17129.41,11095.52,117.38,0
"1402260001","1","14039","2",113890.7,82288.75,18025.4,3780.95,3629.02
"1402260002","1","14039","2",36880.41,38376.84,12387.58,1095.63,2554.83
"1402260004","1","14039","3",75640.02,49087.73,21175.47,880.41,1717.94
"1402260006","1","14039","3",151961.74,104102.36,26472.65,10956.5,6541.71
"1402284602","1","14039","2",46721.28,98992.04,20930.6,728.79,0
"1402284603","1","14039","2",59589.81,30459.41,18038.47,0,4050
"1402284605","1","14039","2",56050.78,27512.12,10632.62,723.9,540
"1402300701","1","14039","2",20564.25,14446.24,7077.64,0,1500
"1402300703","1","14039","2",82517.53,72274.69,25791.29,782.59,15354.09
"1402300704","1","14039","2",34657.37,25388.25,8980.53,4318.99,49.18
"1402300705","1","14039","2",115322.24,114822.71,20757.6,8090.2,31753.68
"1402300706","1","14039","1",38508.19,42585.55,7951.98,26888.43,0
"1402327201","1","14039","3",51757.94,14296.22,6897.68,410.85,0
"1402327201","2","14039","2",36419.67,20578.78,9514.04,19.56,2981.4
"1402327202","1","14039","2",25076.71,12349.52,6942.66,202.48,0
"1402327203","1","14039","3",99793.3,67147.48,21077.66,1570.09,2923.25
"1402327204","1","14039","3",144640.74,110414.48,28033.53,11122.79,7775.98
"1402327205","1","14039","2",20555.78,23923.67,6389.9,899.99,3079.81
"1402441501","1","14039","2",232325.84,71366.05,14284.12,0,1306.44
"1402441502","1","14039","2",180607.43,69775.4,7058.51,1760.86,17419.34
"1402441503","1","14039","1",109040.45,103468.28,43080.21,5079.09,9235.69
"1402441505","1","14039","3",85076.31,44793.39,23515.43,97.82,261.29
"1402464301","1","14039","3",190603.06,178756.34,23232.66,1956.52,116129.01
"1402464304","1","14039","2",55236.22,34517.77,8652.65,0,0
"1402535901","1","14039","3",97693.19,37344.96,11460.7,2633.44,11225.34
"1402535902","1","14039","2",45243.14,18507.58,10504.16,303.25,2177.41
"1402535903","1","14039","2",51492.79,31307.07,14881.82,1266.82,4304.34
"1402535905","1","14039","1",59019.41,14830.7,5819.26,29.34,1306.44
"1402544801","1","14039","2",36538.82,17820.12,4904.88,860.84,3000
"1402544802","1","14039","2",88352.4,64447.74,15196.93,371.72,6270.73
"1402544803","1","14039","3",57048.12,36180.62,20931.2,108.58,1710
"1402544803","2","14039","2",26360.63,17908.06,9649.12,0,0
"1402544804","1","14039","3",29055.73,16337.74,6402.68,132.05,0
"1402544805","1","14039","2",44599.16,27210.6,7482.7,24.45,1800
"1402544806","1","14039","3",58579.73,34163.57,14104.03,1291.28,6288
"1402557401","1","14039","3",112940.18,83478.23,17562.79,0,14675.39
"1402557402","1","14039","2",60313.22,45609.15,13834.19,3326.08,4935.47
"1402557404","1","14039","3",248474.02,138314.15,13416.3,2836.94,48924.05
"1402557405","1","14039","3",114893.49,46389.85,11847.68,302.27,3576.32
"1402665001","1","14039","2",8673.83,4347.5,2519.96,0,0
"1402665002","1","14039","1",12105.84,4012.29,2892.81,0,0
"1402665003","1","14039","2",22182.53,17718.94,9179.83,635.86,0
"1402665004","1","14039","3",61860.77,40577.4,14322.63,1046.73,162.58
"1402665005","1","14039","3",49663.44,38621.49,24190.42,361.95,734.51
"1402665006","1","14039","2",29578.18,15269.58,8948.41,0,0
"1402727601","1","14039","2",26704.9,21604.76,11442.69,684.78,0
"1402727602","1","14039","2",54400.8,50065.91,17974.08,1418.47,9900
"1402727604","1","14039","3",40918.02,29178.06,10594.1,0,7158.44
"1402727605","1","14039","2",15300.29,13637.82,7559.84,0,0
"1402757601","1","14039","3",80458.99,76547.51,34932.42,1325.52,8565
"1402757602","1","14039","1",22852.17,14185.26,6762.74,1830.31,0
"1402757603","1","14039","1",27073.75,18347.72,5477.01,29.34,1550.16
"1402757604","1","14039","2",39205.06,19049.4,6839.85,244.55,113.11
"1402757605","1","14039","2",75786.84,46510.11,13891.97,107.6,6926.55
"1402791701","1","14039","2",57972.95,16703.29,11108.34,0,3420
"1402791702","1","14039","2",62126.41,31582.68,13332.71,0,4362.51
"1402791702","2","14039","2",25431.23,18779.33,10517.06,821.73,0
"1402791702","3","14039","3",49327.85,35126.5,15312.72,1027.16,3083.6
"1402791702","4","14039","1",16886.63,5805.79,3567.79,0,0
"1402791704","1","14039","1",61447.32,17000.69,3156.35,0,0
"1402791705","1","14039","2",83321.94,43039.11,16675.49,880.41,44.26
"1402791706","1","14039","2",58278.68,48717.23,11950.53,1144.55,13100.65
"1402850201","1","14039","2",59419.86,33153.59,6074.82,0,8825.79
"1402850202","1","14039","2",28441.97,30741.14,10285.48,195.64,4035.45
"1402850203","1","14039","2",22375.67,16590.04,5026.96,0,1451.61
"1402850204","1","14039","2",48429.32,80607.28,24055.38,88.04,36580.62
"1402850205","1","14039","3",36570.2,24582,18642.62,816.83,0
"1402850206","1","14039","3",102406.29,17198.98,5965.55,0,58.06
"1402990501","1","14039","3",90372.75,61345.47,22840.48,435.31,9068.13
"1402990502","1","14039","3",46895.45,13828.53,7547.05,0,0
"1402990503","1","14039","2",47584.15,90407.83,28176.12,2078.78,493.54
"1402990504","1","14039","2",92440.71,72664.12,18674.74,811.93,13534.21
"1403033301","1","14039","3",67292.03,52661.78,26826.05,0,7112.89
"1403033303","1","14039","2",38521.1,21943.93,6775.67,0,0
"1403033305","1","14039","4",123622.48,66703.92,8254.22,0,725.8
"1403033306","1","14039","2",54849.07,29997.4,14348.4,0,0
"1403080901","1","14039","1",36859.25,7849.62,3381.34,48.91,767.73
"1403080902","1","14039","2",71589.16,45189.63,8954.92,273.91,0
"1403080903","1","14039","2",34466.07,14199.7,6261.33,0,0
"1403080904","1","14039","2",22077.12,24679.14,15017.01,342.39,897
"1403080905","1","14039","2",54719.49,36605.55,17819.79,0,0
"1403080906","1","14039","2",38375.42,17571.96,10028.38,0,0
"1403102801","1","14039","2",41114.74,35445.5,13429.11,293.47,0
"1403102802","1","14039","2",64967.17,26840.96,11828.37,0,600
"1403102803","1","14039","3",38186.63,14479.49,2622.74,244.56,1200
"1403102804","1","14039","3",50303.43,20726.14,7996.91,0,360
"1403102805","1","14039","2",49081.94,25145.23,6621.29,0,0
"1403110701","1","14039","2",97296.23,46072.2,21496.92,430.43,6000
"1403110702","1","14039","2",59848.91,36384.41,7199.83,224.99,3575.4
"1403110704","1","14039","3",55475.4,54157.88,23219.87,0,11475
"1403125401","1","14039","3",45086.76,17822.12,10195.49,0,1741.93
"1403125403","1","14039","2",39126.92,25198.21,5817.71,0,1741.92
"1403125405","1","14039","2",68958.51,43323.2,25521.26,489.13,0
"1403125406","1","14039","1",35368.83,15972.37,11166.22,0,0
"1403146001","1","14039","1",18564.84,35779.06,18899.84,0,6677.41
"1403146002","1","14039","2",59474.04,19349.81,9668.32,0,0
"1403146003","1","14039","2",27244.54,49048.93,17073.9,4651.6,3544.9
"1403146004","1","14039","2",34411.08,20763.51,11185.51,376.61,552.86
"1403146004","2","14039","2",18269.7,9589.51,1889.94,224.99,0
"1403146006","1","14039","2",37827.32,44795.94,14560.44,237.7,5275.93
"1403214703","1","14039","2",53768.82,46388.49,13062.74,0,5434.42
"1403214704","1","14039","1",55185.24,60689.1,12008.5,0,14596.71
"1403214706","1","14039","2",74096.33,61127.88,19336.99,4591.94,1500
"1403242603","1","14039","2",54725.85,46610.11,11442.71,494.98,754.37
"1403242604","1","14039","2",126524.22,94958.63,15303.34,8804.34,28248.17
"1403242605","1","14039","2",48836.04,48624.32,9417.76,176.08,9005.4
"1403242606","1","14039","3",102599.95,88066.05,32579.63,1829.33,16133.93
"1403323701","1","14039","2",19377.04,10254.69,4557.77,1193.47,0
"1403323702","1","14039","2",58499.97,27063.42,13191.27,264.13,0
"1403323702","2","14039","3",27590.13,28059.14,9964.07,134.01,600
"1403323703","1","14039","2",22907.2,10570.44,4088.5,0,0
"1403323704","1","14039","2",35567.2,23313.63,8652.67,264.13,1200
"1403323705","1","14039","2",64573.75,31442.47,12458.36,58.69,0
"1403354201","1","14039","3",49760.22,21639.11,8884.15,0,2990.32
"1403354202","1","14039","2",23089.77,9812.05,6145.61,35.21,149.17
"1403354203","1","14039","1",32854.17,38732.72,14631.25,381.52,3378.8
"1403354206","1","14039","3",71487.12,42661.27,17099.7,5448.89,2177.4
"1403359501","1","14039","3",98845.34,29006,18436.9,0,3950.7
"1403359502","1","14039","3",107853.2,33840.28,10336.97,0,0
"1403359503","1","14039","2",54296.6,59752.84,25546.85,58.69,16099.31
"1403359505","1","14039","2",20303.45,13211.82,7984.12,52.82,840
"1403359506","1","14039","2",26413.04,54043.76,23682.7,0,9549.66
"1403411303","1","14039","3",60342.53,38764.14,17318.28,210.31,1363.24
"1403411304","1","14039","3",38822.75,28652.41,16881.09,78.26,0
"1403411305","1","14039","2",39280.32,17021.23,6679.19,0,2100
"1403411306","1","14039","3",124295.95,41867.86,16019.88,978.25,1327.64
"1403465901","1","14039","2",90890.15,52741.91,18224.86,13534.2,1050
"1403465902","1","14039","2",68861.16,46581.3,13332.69,792.38,1542.78
"1403465903","1","14039","1",31507.52,18994.96,12336.28,88.04,0
"1403465906","1","14039","2",201838.1,84254.42,38641.51,445.08,1060.64
"1403475202","1","14039","2",55441.98,59429.33,17742.67,2964.12,1097.41
"1403475203","1","14039","2",147062.68,89736.41,27007.69,3717.39,13953.06
"1403475205","1","14039","2",267501.88,229709.1,35909.74,8021.72,83411.63
"1403485501","1","14039","2",89174.73,38532.67,10896.3,0,2494.56
"1403485502","1","14039","3",54504.1,19355.47,6171.27,396.17,2467.73
"1403485503","1","14039","3",108167.22,74814,22435.49,2054.34,31386.36
"1403485504","1","14039","2",114965.5,65245.27,33364.13,0,4683.65
"1403593801","1","14039","2",52362.12,18039.02,6132.72,20.53,0
"1403593802","1","14039","2",91337.3,40279.17,18732.5,254.34,0
"1403593803","1","14039","1",55360.81,10242.91,4242.79,880.43,0
"1403593804","1","14039","2",27865.55,97547.91,31409.81,25379.97,3786
"1403593805","1","14039","2",43254.81,33323,5374.14,0,9900
"1403593806","1","14039","2",55066.09,27418.5,6775.59,293.47,1800
"1403613201","1","14039","2",78672.99,59179.52,32110.32,19.56,9348.06
"1403613203","1","14039","2",84635.19,39650.7,17620.38,4147.82,232.25
"1403613204","1","14039","3",63597.32,37724.07,12856.85,264.13,12537.33
"1403613205","1","14039","3",69937.77,15799.21,8318.31,0,0
"1403613206","1","14039","2",30465.62,13561.56,10015.6,401.07,0
"1403613206","2","14039","2",40533.14,29887.7,8813.46,1726.6,3255.29
"1403636501","1","14039","1",9635.83,8506.62,3169.22,831.49,0
"1403636502","1","14039","2",69585.57,43388.06,18053.62,440.21,12334.22
"1403636504","1","14039","2",23250.88,20496.3,5572.13,2592.38,0
"1403636505","1","14039","2",51131.13,12172.54,4924.12,20.54,2667.39
"1403636506","1","14039","3",41778.47,42933.54,10421.81,2577.7,1936.94
"1403713301","1","14039","2",46544.56,47228.51,16161.25,363.89,5796.16
"1403713302","1","14039","1",13389.94,10344.64,5432.02,386.4,0
"1403713303","1","14039","3",59207.28,28906.21,6113.42,303.24,754.83
"1403713304","1","14039","3",53692.28,51068.95,22345.45,190.74,13499.97
"1403713305","1","14039","2",59869.54,44303.28,10502.85,381.51,14841.26
"1403783301","1","14039","2",169219.38,74931.48,21516.28,890.2,3097.72
"1403783302","1","14039","2",109407.42,180245.42,66252.64,0,47606.44
"1403783304","1","14039","1",139695.6,83480.62,16251.33,14.67,10761.28
"1403783305","1","14039","3",200420.77,102818.12,18362.27,3717.38,20552.45
"1403785901","1","14039","3",98363.4,71048.52,12355.65,278.78,1096.81
"1403785903","1","14039","2",28424.78,29301.77,10962.48,929.34,0
"1403785904","1","14039","2",126745.53,64658.28,9552.73,1203.24,5051.9
"1403817501","1","14067","2",46922.15,20348.78,10066.94,0,870.96
"1403817502","1","14067","2",46342.08,28093.23,9751.97,1702.16,0
"1403817503","1","14067","2",59038.02,39498.61,14123.38,0,5535.47
"1403817504","1","14067","2",53266.29,33597.72,10729.21,0,1836.77
"1403817506","1","14067","2",21067.31,15197.14,8749.16,0,146.73
"1403851301","1","14067","2",29855.88,27422.09,10163.47,0,2032.25
"1403851303","1","14067","2",34862.35,21441,6872.05,586.95,0
"1403851304","1","14067","3",22982.26,17611.4,8125.59,0,0
"1403851306","1","14067","3",46877.61,33747.58,11648.42,24.45,997.82
"1404086701","1","14067","1",48009.69,20669.94,4268.52,0,900
"1404086702","1","14067","2",57812.66,20251.81,9443.43,391.3,600
"1404086703","1","14067","2",61967.2,37446.11,9089.87,78.26,1050
"1404086704","1","14067","2",40549.16,46615.92,22660.49,391.29,870
"1404086705","1","14067","2",59631.13,40645.15,19054.15,0,2850
"1404117902","1","14067","2",47806.95,30709.07,12278.43,0,600
"1404117903","1","14067","1",29347.82,28862.11,16842.64,19.56,1200
"1404117904","1","14067","2",31697.1,17889.34,7547.02,381.51,0
"1404117905","1","14067","2",38152.16,36667.67,12946.98,19.56,0
"1404129801","1","14067","4",159698.05,113116.75,45449.85,1349.99,22519.67
"1404129802","1","14067","2",103519.57,37132.11,13062.7,0,1335
"1404129803","1","14067","2",20065.56,23104.56,14412.75,0,0
"1404129804","1","14067","2",72442.6,30847.55,15698.47,0,0
"1404129805","1","14067","3",18505.52,12866.47,7508.47,0,0
"1404129806","1","14067","1",80016.39,40769.55,14554.15,0,750
"1404182201","1","14067","2",54198.88,50736.74,16482.72,792.37,6096.77
"1404182202","1","14067","2",33274.72,22231.45,11995.57,0,1741.92
"1404182204","1","14067","2",12902.45,2916.49,1414.24,0,0
"1404182205","1","14067","2",68378.17,23337.75,10324.15,78.26,1330.64
"1404185501","1","14067","3",43302.98,41844.04,13731.18,19.56,2518.66
