"folioviv","foliohog","numren","clave","ing_tri"
"1412448305","1","04","P001",5478.26
"1412448419","1","01","P040",831.52
"1412448419","1","01","P044",1702.17
"1412448420","1","01","P009",2445.65
"1412448420","1","01","P001",17608.69
"1412448420","1","02","P042",1394.02
"1412448420","1","01","P063",97.82
"1412448420","1","02","P001",14086.95
"1412448420","1","01","P051",2690.21
"1412448421","1","03","P006",342.39
"1412448421","1","03","P022",7826.08
"1412448421","1","02","P068",674.99
"1412448421","1","01","P001",1565.21
"1412448421","1","01","P022",146.73
"1412448421","1","01","P044",1702.17
"1412448421","1","02","P014",1565.21
"1412448421","1","02","P044",1702.17
"1412448421","1","03","P001",4695.65
"1412448422","1","01","P001",17608.69
"1412448422","1","04","P009",244.56
"1412448422","1","02","P001",8804.34
"1412448422","1","03","P001",9391.3
"1412448422","1","04","P001",14086.95
"1412448423","1","01","P070",5435.21
"1412448423","1","03","P022",4108.69
"1412448423","1","03","P001",978.26
"1412448423","1","02","P040",489.13
"1412448424","1","01","P001",10418.47
"1412448424","1","01","P040",8804.34
"1412448813","1","02","P001",11065.57
"1412448813","1","02","P003",2577.04
"1412448814","1","01","P001",12295.08
"1412448815","1","01","P001",51639.34
"1412448815","1","01","P006",6393.44
"1412448815","1","03","P001",26754.09
"1412448815","1","03","P004",5594.26
"1412448816","1","03","P001",14754.09
"1412448816","1","02","P001",8606.55
"1412448816","1","02","P040",1475.4
"1412448816","1","01","P025",1475.4
"1412448817","1","01","P040",5901.63
"1412448818","1","01","P001",24590.16
"1412448818","1","01","P008",491.8
"1412448818","1","01","P009",393.44
"1412448818","1","02","P001",6393.44
"1412448907","1","02","P001",22891.3
"1412448907","1","02","P008",880.43
"1412448907","1","01","P001",17168.47
"1412448907","1","02","P009",1222.82
"1412448908","1","01","P009",1956.52
"1412448908","1","03","P001",15260.86
"1412448908","1","03","P009",586.95
"1412448908","1","01","P001",23478.26
"1412448908","1","05","P001",13989.13
"1412448908","1","04","P001",13989.13
"1412448909","1","01","P001",20983.69
"1412448910","4","02","P042",391.3
"1412448910","1","01","P001",21619.56
"1412448910","4","02","P068",26413.04
"1412448910","2","01","P068",25033.69
"1412448910","3","01","P001",19956.52
"1412448910","1","03","P067",1056.52
"1412586201","1","04","P024",2983.42
"1412586201","1","04","P040",596.68
"1412586201","1","04","P041",1979
"1412586201","1","01","P002",2337.01
"1412586201","1","01","P032",6861.87
"1412586201","1","02","P022",517.12
"1412586201","1","03","P040",601.65
"1412586201","1","03","P041",2734.8
"1412586202","1","02","P051",2486.18
"1412586202","1","03","P041",99.44
"1412586202","1","03","P040",104.41
"1412586202","1","02","P036",1044.19
"1412586202","1","02","P022",9974.58
"1412586202","1","04","P040",208.83
"1412586202","1","01","P022",10988.95
"1412586202","1","02","P001",12281.76
"1412586203","1","05","P001",26104.97
"1412586203","1","05","P009",621.54
"1412586203","1","05","P007",397.79
"1412586203","1","05","P005",2983.42
"1412586203","1","01","P009",745.85
"1412586203","1","01","P004",298.34
"1412586203","1","01","P008",745.85
"1412586203","1","01","P002",2635.35
"1412586203","1","01","P001",19392.26
"1412586204","1","02","P014",4534.8
"1412586204","2","01","P001",7756.9
"1412586204","2","03","P001",7756.9
"1412586204","2","01","P032",7756.9
"1412586204","2","02","P032",7756.9
"1412586204","1","02","P001",6041.43
"1412586204","1","01","P001",16160.22
"1412586204","1","01","P022",14220.99
"1412586204","2","01","P009",124.3
"1412586204","1","01","P004",3480.66
"1412586204","2","02","P044",1640.88
"1412586205","1","02","P001",21977.9
"1412586205","1","02","P005",5966.85
"1412586205","1","02","P053",15911.6
"1412586205","1","02","P009",1243.09
"1412586205","1","02","P008",745.85
"1412586205","1","02","P051",5469.61
"1412586206","1","04","P049",49.72
"1412586206","1","04","P042",2088.39
"1412586206","1","03","P042",1988.95
"1412586206","1","02","P042",417.67
"1412586206","1","02","P022",1074.03
"1412586206","1","04","P001",2386.74
"1412586206","1","01","P001",2585.63
"1412586206","1","01","P022",14220.99
"1412586313","1","03","P005",1398.91
"1412586313","1","03","P008",2665.76
"1412586313","1","05","P040",1271.73
"1412586313","1","06","P001",342.39
"1412586313","1","06","P040",1271.73
"1412586313","1","03","P001",19222.82
"1412586313","1","03","P009",782.6
"1412586313","1","04","P001",46467.39
"1412586313","1","03","P004",2494.56
"1412586313","1","01","P002",37173.91
"1412586313","1","07","P040",3815.21
"1412586314","1","03","P040",2054.34
"1412586314","1","03","P022",8902.17
"1412586314","1","03","P001",1565.21
"1412586314","1","02","P067",146.73
"1412586314","1","02","P040",586.95
"1412586314","1","01","P048",3815.21
"1412586314","1","01","P040",733.69
"1412586314","1","01","P021",665.21
"1412586314","1","01","P069",4919.67
"1412586314","1","01","P077",1643.47
"1412586315","1","01","P040",880.43
"1412586315","1","01","P001",8902.17
"1412586315","1","01","P049",48.91
"1412586316","1","03","P001",14086.95
"1412586316","1","02","P009",244.56
"1412586316","1","02","P004",293.47
"1412586316","1","03","P049",2.44
"1412586316","1","01","P040",2934.78
"1412586316","1","01","P044",1687.49
"1412586316","1","03","P003",5771.73
"1412586316","1","03","P009",489.13
"1412586316","1","03","P014",538.04
"1412586316","1","02","P001",12717.39
"1412586317","1","01","P001",19545.65
"1412586317","1","01","P009",723.91
"1412586317","1","03","P040",635.86
"1412586507","1","02","P007",3423.91
"1412586507","1","02","P001",17608.69
"1412586507","1","01","P053",4891.3
"1412586507","1","02","P009",1956.52
"1412586507","1","01","P001",30521.73
"1412586508","1","01","P009",244.56
"1412586508","1","01","P001",6358.69
"1412586509","1","03","P001",4108.69
"1412586509","1","04","P001",16532.6
"1412586509","1","04","P003",3815.21
"1412586509","1","04","P051",978.26
"1412586509","1","01","P022",7630.43
"1412586509","1","02","P001",4108.69
"1412586509","1","01","P001",10271.73
"1412586510","1","01","P009",1467.39
"1412586510","1","01","P008",733.69
"1412586510","1","03","P001",10565.21
"1412586510","1","01","P005",6603.26
"1412586510","1","01","P001",13206.52
"1412586511","1","05","P032",3179.34
"1412586511","1","03","P049",0.48
"1412586511","1","03","P042",1760.86
"1412586511","1","01","P009",782.6
"1412586511","1","01","P008",978.26
"1412586511","1","01","P042",1027.17
"1412586511","1","01","P004",3961.95
"1412586511","1","01","P001",18489.13
"1412586512","1","02","P053",342.39
"1412586512","1","02","P040",2690.21
"1412586512","1","01","P001",13989.13
"1412586512","1","04","P040",146.73
"1412586919","1","02","P012",20000.54
"1412586919","1","01","P009",366.84
"1412586919","1","01","P001",19076.08
"1412586920","1","01","P009",880.43
"1412586920","1","01","P005",5869.56
"1412586920","1","03","P001",8804.34
"1412586920","1","01","P001",22891.3
"1412586920","1","02","P001",8315.21
"1412586921","1","01","P032",7336.95
"1412586921","1","01","P070",12153.91
"1412586922","1","01","P001",17021.73
"1412586922","1","01","P009",1222.82
"1412586923","1","01","P044",1687.49
"1412586923","1","01","P041",4402.17
"1412586924","1","02","P001",10565.21
"1412586924","1","01","P001",31793.47
"1412586924","1","04","P001",63586.95
"1412981308","1","01","P001",41086.95
"1412981308","1","01","P009",1222.82
"1412981308","1","01","P051",3913.04
"1412981308","1","01","P007",1711.95
"1412981309","1","01","P051",7581.52
"1412981309","1","01","P033",42237.39
"1412981310","1","04","P003",2934.78
"1412981310","1","04","P007",978.26
"1412981310","1","04","P009",489.13
"1412981310","1","04","P051",2347.82
"1412981310","1","04","P063",171.19
"1412981310","1","03","P009",293.47
"1412981310","1","04","P001",11739.13
"1412981310","1","03","P051",1369.56
"1412981310","1","03","P001",10565.21
"1412981310","1","01","P044",1702.17
"1412981311","1","02","P003",919.56
"1412981311","1","02","P042",996.84
"1412981311","1","03","P042",792.39
"1412981311","1","04","P042",478.36
"1412981311","1","01","P001",3913.04
"1412981311","1","01","P003",2005.43
"1412981311","1","02","P004",313.04
"1412981311","1","01","P004",29.34
"1412981311","1","02","P001",4402.17
"1412981312","1","01","P001",17608.69
"1412981501","1","02","P051",46467.39
"1412981501","1","02","P065",73369.56
"1412981501","1","01","P032",65504.34
"1412981503","1","01","P032",102717.39
"1412981504","1","02","P014",5282.6
"1412981504","1","01","P001",17608.69
"1412981504","1","02","P001",8217.39
"1412981504","1","02","P009",366.84
"1412981505","1","01","P007",1956.52
"1412981505","1","01","P008",978.26
"1412981505","1","01","P009",978.26
"1412981505","1","01","P063",244.56
"1412981505","1","01","P001",23478.26
"1412981505","1","02","P009",586.95
"1412981505","1","03","P067",273.91
"1412981505","1","01","P003",586.95
"1412981505","1","02","P001",14086.95
"1412981819","1","05","P001",7377.04
"1412981819","1","04","P001",17704.91
"1412981819","1","03","P009",737.7
"1412981819","1","03","P003",2950.81
"1412981819","1","03","P001",17704.91
"1412981819","1","02","P009",737.7
"1412981819","1","02","P003",3540.98
"1412981819","1","02","P001",16229.5
"1412981819","1","01","P009",491.8
"1412981819","1","01","P002",590.16
"1412981819","1","05","P003",393.44
"1412981819","1","01","P001",17704.91
"1412981820","1","01","P001",23606.55
"1412981820","1","01","P009",122.95
"1412981820","1","01","P044",1475.4
"1412981820","1","03","P001",8852.45
"1412981820","1","03","P003",1770.49
"1412981820","1","03","P009",368.85
"1412981820","1","04","P001",23606.55
"1412981820","1","04","P004",2950.81
"1412981821","1","02","P001",25967.21
"1412981821","1","01","P044",1711.47
"1412981822","1","01","P003",418.03
"1412981822","1","01","P044",1711.47
"1412981822","1","01","P001",5901.63
"1412981822","1","02","P001",38360.65
"1412981822","1","02","P004",1672.13
"1412981822","1","02","P009",1352.45
"1412981822","1","02","P014",8852.45
"1412981823","1","01","P001",17704.91
"1412981823","1","04","P003",506.55
"1412981823","1","01","P009",786.88
"1412981823","1","02","P001",4721.31
"1412981823","1","02","P014",4721.31
"1412981823","1","03","P001",14163.93
"1412981823","1","03","P063",983.6
"1412981823","1","04","P001",12393.44
"1412981824","1","02","P009",393.44
"1412981824","1","02","P008",172.13
"1412981824","1","02","P001",15344.26
"1412981824","1","01","P009",614.75
"1412981824","1","01","P001",23606.55
"1412981913","1","01","P009",733.69
"1412981913","1","01","P001",24945.65
"1412981913","1","03","P040",8217.39
"1412981913","1","02","P004",97.82
"1412981913","1","02","P001",2641.3
"1412981914","1","01","P040",146.73
"1412981914","1","01","P044",1702.17
"1412981914","1","02","P001",929.34
"1412981915","1","01","P052",11983.69
"1412981915","1","01","P033",58695.65
"1412981915","1","01","P022",1956.52
"1412981916","1","03","P007",978.26
"1412981916","1","03","P008",611.41
"1412981916","1","01","P009",733.69
"1412981916","1","04","P001",10173.91
"1412981916","1","04","P005",391.3
"1412981916","1","01","P001",19076.08
"1412981916","1","03","P009",1345.1
"1412981916","1","03","P001",18195.65
"1412981917","1","07","P001",7630.43
"1412981917","1","05","P001",6358.69
"1412981917","1","04","P009",244.56
"1412981917","1","04","P001",5869.56
"1412981917","1","03","P009",171.19
"1412981917","1","03","P001",4451.08
"1412981917","1","02","P009",244.56
"1412981917","1","02","P001",6358.69
"1412981917","1","01","P040",1467.39
"1412981918","1","02","P001",15260.86
"1412981918","1","01","P001",15945.65
"1412981918","1","02","P009",586.95
"1413005013","1","01","P001",224.99
"1413005013","1","02","P044",1702.17
"1413005013","1","02","P040",244.56
"1413005013","1","01","P044",1702.17
"1413005014","1","06","P069",2445.65
"1413005014","1","01","P032",32282.6
"1413005014","1","03","P001",27978.26
"1413005014","1","03","P008",733.69
"1413005014","1","03","P009",1956.52
"1413005014","1","04","P051",489.13
"1413005014","1","05","P001",30521.73
"1413005014","1","05","P008",733.69
"1413005014","1","05","P009",1956.52
"1413005015","1","01","P006",293.47
"1413005015","1","04","P067",146.73
"1413005015","1","01","P009",1418.47
"1413005015","1","01","P008",1418.47
"1413005015","1","01","P005",1222.82
"1413005015","1","01","P004",4402.17
"1413005015","1","01","P001",24163.04
"1413005017","1","02","P008",195.65
"1413005017","1","03","P036",1956.52
"1413005017","1","02","P001",15260.86
"1413005017","1","04","P001",7043.47
"1413005017","1","01","P070",21149.99
"1413005017","1","03","P001",11739.13
"1413005017","1","02","P009",366.84
"1413005407","1","02","P071",8584.23
"1413005407","1","02","P014",22891.3
"1413005407","1","02","P043",7826.08
"1413005407","1","01","P001",13206.52
"1413005407","1","01","P009",684.78
"1413005408","1","01","P001",14086.95
"1413005408","1","01","P009",293.47
"1413005408","1","01","P004",97.82
"1413005409","1","02","P022",4304.34
"1413005409","1","02","P070",1281.03
"1413005409","1","01","P024",17608.69
"1413005409","1","01","P016",2201.08
"1413005409","1","01","P014",16534.56
"1413005409","1","01","P009",2201.08
"1413005409","1","01","P001",17702.6
"1413005410","1","03","P003",586.95
"1413005410","1","03","P001",7043.47
"1413005410","1","04","P009",2690.21
"1413005410","1","04","P008",1467.39
"1413005410","1","04","P004",2054.34
"1413005410","1","04","P001",29249.99
"1413005410","1","03","P004",1076.08
"1413005410","1","01","P032",52532.6
"1413005411","1","02","P042",929.34
"1413005411","1","01","P004",396.19
"1413005411","1","01","P009",489.13
"1413005411","1","03","P022",2347.82
"1413005411","1","04","P042",337.49
"1413005411","1","01","P001",17168.47
"1413005412","1","01","P001",14673.91
"1413005412","1","01","P009",2029.89
"1413005412","1","03","P001",15260.86
"1413005619","1","01","P001",25573.77
"1413005620","1","01","P043",2163.93
"1413005620","1","01","P032",103278.68
"1413005620","1","03","P070",37475.4
"1413005621","1","03","P003",245.9
"1413005621","1","03","P022",17704.91
"1413005621","1","01","P033",22229.5
"1413005621","1","03","P001",1229.5
"1413005622","1","02","P009",2950.81
"1413005622","1","03","P069",2471.31
"1413005622","1","02","P001",23016.39
"1413005622","1","02","P008",1229.5
"1413005622","1","01","P024",4426.22
"1413005623","1","01","P001",19180.32
"1413005624","1","01","P032",5901.63
"1413005624","1","01","P044",1711.47
"1413005801","1","02","P001",5754.09
"1413005801","1","01","P001",15147.54
"1413005802","1","01","P001",13770.49
"1413005803","1","01","P001",19180.32
"1413005803","1","01","P040",2950.81
"1413005803","1","01","P004",172.13
"1413005803","1","01","P003",1278.68
"1413005804","1","02","P053",245.9
"1413005804","1","03","P038",1622.95
"1413005804","1","01","P009",1721.31
"1413005804","1","01","P004",3836.06
"1413005804","1","01","P002",762.29
"1413005804","1","01","P001",17901.63
"1413005804","1","05","P038",354.09
"1413005804","1","04","P038",1032.78
"1413005805","1","04","P001",19180.32
"1413005805","1","01","P040",245.9
"1413005805","1","02","P044",1711.47
"1413005805","1","01","P044",1711.47
"1413005805","1","03","P001",15344.26
"1413005805","1","02","P040",1229.5
"1413005806","1","01","P019",4622.95
"1413005806","1","02","P040",2950.81
"1413005806","1","01","P001",15737.7
"1413016020","2","01","P001",5086.95
"1413016020","2","01","P009",244.56
"1413016020","2","01","P014",4451.08
"1413016020","2","01","P016",171.19
"1413016020","2","01","P021",2934.78
"1413016020","1","01","P001",5086.95
"1413016020","1","01","P009",293.47
"1413016020","1","01","P014",2543.47
"1413016020","1","01","P016",97.82
"1413016020","1","02","P001",6114.13
"1413016020","1","02","P014",5722.82
"1413016020","1","03","P022",5820.65
"1413016022","1","02","P014",3961.95
"1413016022","1","01","P001",11592.39
"1413016022","1","01","P008",2176.63
"1413016022","1","01","P009",513.58
"1413016022","1","02","P001",12717.39
"1413016022","1","02","P009",489.13
"1413016022","1","01","P003",12717.39
"1413016022","1","03","P001",8902.17
"1413016022","1","03","P009",489.13
"1413016024","1","01","P070",1110.81
