"folioviv","foliohog","numren","id_trabajo","pres_2","pres_3","pres_4"
"1412981822","1","02","2","","",""
"1412981823","1","01","1","02","03",""
"1412981823","1","02","1","","",""
"1412981823","1","02","2","","",""
"1412981823","1","03","1","","",""
"1412981823","1","04","1","","",""
"1412981824","1","01","1","02","03","04"
"1412981824","1","02","1","02","03","04"
"1412981913","1","01","1","02","03",""
"1412981913","1","02","1","","",""
"1412981914","1","02","1","","",""
"1412981916","1","01","1","02","",""
"1412981916","1","03","1","","",""
"1412981916","1","04","1","","",""
"1412981917","1","02","1","","",""
"1412981917","1","03","1","","",""
"1412981917","1","04","1","","",""
"1412981917","1","05","1","","",""
"1412981917","1","07","1","","",""
"1412981918","1","01","1","","",""
"1412981918","1","02","1","02","",""
"1413005013","1","01","1","","",""
"1413005014","1","03","1","02","03","04"
"1413005014","1","05","1","02","03","04"
"1413005014","1","06","1","","",""
"1413005015","1","01","1","02","03","04"
"1413005017","1","01","1","","",""
"1413005017","1","02","1","02","03","04"
"1413005017","1","03","1","02","03","04"
"1413005017","1","04","1","","",""
"1413005407","1","01","1","02","03",""
"1413005407","1","02","1","","",""
"1413005407","1","02","2","","",""
"1413005408","1","01","1","02","",""
"1413005409","1","01","1","02","03",""
"1413005409","1","01","2","02","03",""
"1413005409","1","02","1","","",""
"1413005409","1","04","1","","",""
"1413005410","1","03","1","","",""
"1413005410","1","04","1","02","03","04"
"1413005411","1","01","1","02","03",""
"1413005412","1","01","1","02","03",""
"1413005412","1","03","1","","",""
"1413005619","1","01","1","","",""
"1413005620","1","03","1","","",""
"1413005621","1","03","1","02","03",""
"1413005622","1","02","1","02","03","04"
"1413005622","1","03","1","","",""
"1413005623","1","01","1","02","03","04"
"1413005801","1","01","1","","",""
"1413005801","1","02","1","","",""
"1413005802","1","01","1","02","03","04"
"1413005803","1","01","1","","",""
"1413005804","1","01","1","02","03",""
"1413005805","1","03","1","","",""
"1413005805","1","04","1","","",""
"1413005806","1","01","1","02","03",""
"1413005806","1","01","2","","",""
"1413016020","1","01","1","02","",""
"1413016020","1","01","2","02","",""
"1413016020","1","02","1","","",""
"1413016020","1","02","2","","",""
"1413016020","2","01","1","02","",""
"1413016020","2","01","2","02","",""
"1413016022","1","01","1","02","03","04"
"1413016022","1","02","1","02","",""
"1413016022","1","02","2","","",""
"1413016022","1","03","1","02","",""
"1413016024","1","01","1","","",""
"1413016413","1","01","1","02","",""
"1413016413","1","01","2","","",""
"1413016413","1","03","1","","",""
"1413016413","1","04","1","","",""
"1413016416","1","01","1","02","03",""
"1413016416","1","02","1","","",""
"1413016416","1","02","2","","",""
"1413016416","1","04","1","","",""
"1413016808","1","01","1","","",""
"1413016810","1","01","1","","",""
"1413016810","1","02","1","","",""
"1413016810","1","03","1","02","03",""
"1413016810","1","04","1","","",""
"1413016811","1","01","1","","",""
"1413016811","1","02","1","","",""
"1413016811","1","02","2","","",""
"1413016812","1","01","1","02","03",""
"1413016903","1","01","1","","",""
"1413016903","1","02","1","","",""
"1413016904","1","01","1","","",""
"1413016905","1","01","1","","",""
"1413016905","1","02","1","","",""
"1413016906","1","01","1","02","",""
"1413265207","1","01","1","","",""
"1413265207","1","03","1","02","03",""
"1413265208","1","01","1","","",""
"1413265208","1","02","1","","",""
"1413265209","1","01","1","02","",""
"1413265209","1","02","1","","",""
"1413265209","1","03","1","02","",""
"1413265209","1","04","1","","",""
"1413265210","1","01","1","","",""
"1413265210","1","02","1","","",""
"1413265211","1","01","1","02","",""
"1413265211","1","01","2","02","",""
"1413265211","1","03","1","02","",""
"1413265211","1","03","2","02","",""
"1413265211","1","04","1","","",""
"1413265212","1","01","1","02","",""
"1413265319","1","01","1","","",""
"1413265319","1","05","1","","",""
"1413265319","1","08","1","","",""
"1413265320","1","01","1","02","",""
"1413265320","1","02","1","02","",""
"1413265320","1","03","1","","",""
"1413265321","1","01","1","","",""
"1413265321","1","01","2","02","",""
"1413265321","1","02","1","02","",""
"1413265322","1","01","1","","",""
"1413265322","1","02","1","02","",""
"1413265322","1","03","1","","",""
"1413265324","1","01","1","02","03",""
"1413265324","1","05","1","02","03",""
"1413265513","1","01","1","","",""
"1413265513","1","02","1","","",""
"1413265513","1","02","2","","",""
"1413265513","1","03","1","","",""
"1413265514","1","01","1","02","",""
"1413265515","1","01","1","","",""
"1413265516","1","01","1","02","",""
"1413265516","1","02","1","02","",""
"1413265516","1","02","2","02","",""
"1413265516","1","03","1","02","",""
"1413265516","1","04","1","02","",""
"1413265516","1","05","1","02","",""
"1413265517","1","01","1","02","03",""
"1413265518","1","01","1","02","03",""
"1413265518","1","01","2","","",""
"1413265518","1","03","1","02","",""
"1413265518","2","01","1","","",""
"1413265701","1","01","1","","",""
"1413265701","1","02","1","","",""
"1413265702","1","01","1","","",""
"1413265702","1","03","1","02","03","04"
"1413265702","1","04","1","","",""
"1413265702","1","05","1","02","",""
"1413265702","1","07","1","","",""
"1413265702","1","08","1","","",""
"1413265702","1","09","1","","",""
"1413265704","1","01","1","","",""
"1413265706","1","01","1","","",""
"1413265706","1","02","1","02","03",""
"1413265706","2","01","1","","",""
"1413265706","2","02","1","","",""
"1413869019","1","01","1","","",""
"1413869019","1","02","1","","",""
"1413869019","1","02","2","","",""
"1413869021","1","01","1","","",""
"1413869021","1","01","2","","",""
"1413869021","1","02","1","","",""
"1413869021","1","02","2","","",""
"1413869021","1","03","1","","",""
"1413869021","1","03","2","","",""
"1413869021","1","05","1","","",""
"1413869022","1","02","1","","",""
"1413869023","1","01","1","","",""
"1413869023","1","02","1","02","03",""
"1413869023","1","02","2","","",""
"1413869023","1","03","1","","",""
"1413869023","1","04","1","","",""
"1413869024","1","01","1","","",""
"1413869413","1","01","1","","",""
"1413869413","2","01","1","","",""
"1413869414","1","01","1","02","03",""
"1413869415","1","02","1","","",""
"1413869416","1","01","1","","",""
"1413869418","1","01","1","","",""
"1413869807","1","01","1","02","03",""
"1413869808","1","01","1","02","03",""
"1413869808","1","03","1","02","03",""
"1413869808","1","04","1","","",""
"1413869809","1","01","1","","",""
"1413869810","1","01","1","02","03","04"
"1413869810","1","01","2","02","03","04"
"1413869811","1","01","1","","",""
"1413869812","1","01","1","","",""
"1413869812","1","01","2","","",""
"1413869901","1","01","1","","",""
"1413869902","1","01","1","","",""
"1413869902","1","02","1","","",""
"1413869902","1","03","1","02","03","04"
"1413869903","1","01","1","","",""
"1413869904","1","02","1","02","","04"
"1413869905","1","01","1","","",""
"1413869906","1","01","1","","",""
"1413869906","1","03","1","","",""
"1413869906","1","04","1","","",""
"1413869906","1","05","1","","",""
"1413869906","1","06","1","","",""
"1414122201","1","01","1","","",""
"1414122202","1","01","1","","",""
"1414122202","1","03","1","","",""
"1414122203","1","01","1","02","03","04"
"1414122203","1","02","1","","",""
"1414122204","1","01","1","","",""
"1414122205","1","01","1","02","03","04"
"1414122206","1","01","1","02","03","04"
"1414122206","1","04","1","","",""
"1414122313","1","01","1","02","03",""
"1414122313","1","02","1","02","03",""
"1414122315","1","01","1","","",""
"1414122317","1","01","1","02","03",""
"1414122317","1","03","1","","",""
"1414122318","1","01","1","02","03",""
"1414122507","1","01","1","","",""
"1414122507","1","01","2","","",""
"1414122507","1","02","1","","",""
"1414122508","1","01","1","02","03","04"
"1414122509","1","01","1","02","03",""
"1414122509","1","02","1","02","03","04"
"1414122512","1","01","1","02","03",""
"1414122921","1","01","1","02","",""
"1414122921","1","03","1","02","03","04"
"1414122921","1","03","2","","",""
"1414122921","1","04","1","02","",""
"1414122922","1","01","1","","",""
"1414139213","1","01","1","","",""
"1414139213","1","02","1","","",""
"1414139213","1","03","1","02","03","04"
"1414139213","1","04","1","","",""
"1414139213","1","05","1","","",""
"1414139214","1","01","1","02","03","04"
"1414139214","1","03","1","","",""
"1414139215","1","01","1","02","03","04"
"1414139215","1","02","1","","",""
"1414139216","1","01","1","02","03",""
"1414139216","1","02","1","02","03","04"
"1414139217","1","01","1","02","","04"
"1414139217","1","02","1","","",""
"1414139519","1","01","1","02","03","04"
"1414139519","1","02","1","","",""
"1414139520","1","01","1","","",""
"1414139520","1","03","1","","",""
"1414139521","1","01","1","02","03","04"
"1414139521","1","02","1","02","03","04"
"1414139522","1","01","1","02","03",""
"1414139522","1","02","1","","",""
"1414139523","1","01","1","","",""
"1414139524","1","03","1","02","03",""
"1414139601","1","01","1","","03","04"
"1414139601","1","02","1","","",""
"1414139602","1","01","1","","",""
"1414139603","1","01","1","02","","04"
"1414139604","1","01","1","","",""
"1414139605","1","01","1","","",""
"1414139606","1","02","1","02","03","04"
"1414139606","1","03","1","","",""
"1414139707","1","01","1","02","03",""
"1414139707","1","02","1","","",""
"1414139708","1","02","1","","",""
"1414139709","1","02","1","","",""
"1414139710","1","01","1","02","03","04"
"1414139710","1","03","1","","",""
"1414139710","1","04","1","","",""
"1414139711","1","01","1","","",""
"1414139711","1","02","1","02","03",""
"1414140301","1","01","1","02","",""
"1414140302","1","01","1","","",""
"1414140302","1","03","1","02","",""
"1414140302","1","04","1","02","",""
"1414140304","1","02","1","","",""
"1414140304","1","03","1","02","03","04"
"1414140304","1","04","1","02","03",""
"1414140305","1","01","1","02","03","04"
"1414140306","1","01","1","02","03","04"
"1414140306","1","03","1","","",""
"1414140306","1","04","1","02","03","04"
"1414140419","1","01","1","","",""
"1414140419","1","03","1","02","03",""
"1414140420","1","02","1","","",""
"1414140421","1","01","1","02","",""
"1414140421","1","02","1","","",""
"1414140422","1","01","1","02","03","04"
"1414140423","1","01","1","02","03","04"
"1414140423","1","02","1","02","03",""
"1414140423","1","03","1","02","03","04"
"1414140424","1","01","1","02","03",""
"1414140813","1","02","1","02","03",""
"1414140815","1","01","1","02","03",""
"1414140815","1","01","2","","",""
"1414140815","1","02","1","","",""
"1414140816","1","01","1","02","03",""
"1414140816","1","02","1","","",""
"1414140816","1","02","2","","",""
"1414140817","1","01","1","02","03","04"
"1414140817","1","02","1","02","03","04"
"1414140817","1","03","1","02","03","04"
"1414140818","1","01","1","02","03","04"
"1414140818","1","01","2","","",""
"1414140818","1","02","1","","",""
"1414140818","1","03","1","02","03","04"
"1414140818","1","03","2","","",""
"1414140907","1","01","1","02","03","04"
"1414140907","1","02","1","02","03",""
"1414140909","1","01","1","02","",""
"1414140911","1","01","1","02","03","04"
"1414140911","1","02","1","","",""
"1414140912","1","01","1","","",""
"1414140912","1","02","1","","",""
"1414140912","1","03","1","","",""
"1414198201","1","02","1","02","03","04"
"1414198202","1","01","1","02","03","04"
"1414198202","1","02","1","02","03","04"
"1414198203","1","01","1","","",""
"1414198203","1","02","1","","",""
"1414198205","1","01","1","02","03","04"
"1414198205","1","02","1","","",""
"1414198205","1","02","2","","",""
"1414367007","1","01","1","","",""
"1414367007","1","03","1","","",""
"1414367007","2","01","1","","",""
"1414367007","2","01","2","","",""
"1414367008","1","01","1","","",""
"1414367010","1","01","1","02","",""
"1414367011","1","01","1","02","03",""
"1414367012","1","01","1","02","03",""
"1414367402","1","01","1","","",""
"1414367403","1","01","1","","",""
"1414367405","1","01","1","","",""
"1414367405","1","02","1","02","",""
"1414367406","1","02","1","","",""
"1414367406","1","03","1","","",""
"1414367406","1","04","1","","",""
"1414367613","1","01","1","02","03",""
"1414367615","1","01","1","","",""
"1414367616","1","01","1","","",""
"1414367616","1","02","1","","",""
"1414367719","1","01","1","","",""
"1414367719","1","02","1","","",""
"1414367719","1","03","1","","",""
"1414367721","1","01","1","","",""
"1414367721","1","01","2","","",""
"1414367721","2","01","1","","",""
"1414367722","1","01","1","","",""
"1414367724","1","01","1","","",""
"1414367724","1","02","1","02","03",""
"1414367724","1","03","1","","",""
"1414421702","1","01","1","","",""
"1414421702","1","02","1","","",""
"1414421704","1","01","1","","",""
"1414421704","1","02","1","","",""
"1414421704","1","03","1","","",""
"1414421705","1","01","1","02","03",""
"1414421705","1","02","1","","",""
"1414421705","1","03","1","","",""
"1414421705","1","05","1","","",""
"1414421706","1","01","1","","",""
"1414470001","1","04","1","","",""
"1414470001","1","05","1","","",""
"1414470002","1","01","1","","",""
"1414470003","1","01","1","02","03","04"
"1414470003","1","02","1","","",""
"1414470003","1","03","1","02","03","04"
"1414470004","1","01","1","","",""
"1414470004","1","02","1","","",""
"1414470005","1","01","1","","",""
"1414470006","1","01","1","02","03","04"
"1414470219","1","01","1","","",""
"1414470219","1","02","1","","",""
"1414470219","1","03","1","","",""
"1414470219","1","06","1","","",""
"1414470221","1","01","1","02","",""
"1414470221","1","02","1","","",""
"1414470223","1","01","1","","",""
"1414470224","1","01","1","02","",""
"1414470224","1","01","2","","",""
"1414470224","1","02","1","","",""
"1414470224","1","02","2","","",""
"1414470224","1","03","1","","",""
"1414470224","1","03","2","","",""
"1414470224","1","04","1","","",""
"1414470224","1","05","1","","",""
"1414470224","1","05","2","","",""
"1414470224","1","07","1","","",""
"1414470607","1","01","1","02","03",""
"1414470607","1","01","2","","",""
"1414470607","1","02","1","","",""
"1414470607","1","02","2","","",""
"1414470609","1","01","1","","",""
"1414470609","1","03","1","","",""
"1414470610","1","01","1","02","03",""
"1414470611","1","01","1","","",""
"1414470611","1","02","1","02","03",""
"1414470611","1","03","1","","",""
"1414470612","1","01","1","02","03",""
"1414470612","1","02","1","02","03",""
"1414470714","1","01","1","02","03",""
"1414470714","1","02","1","02","",""
"1414470714","1","07","1","02","",""
"1414470714","1","14","1","","",""
"1414470716","1","01","1","02","03",""
"1414470716","1","02","1","02","03",""
"1414470717","1","01","1","02","","04"
"1414470717","1","02","1","","",""
"1414470718","1","01","1","","",""
"1414470718","1","02","1","","",""
"1414470718","1","02","2","","",""
"1414470718","1","03","1","","",""
"1414601015","1","01","1","","",""
"1414601015","1","01","2","","",""
"1414601016","1","01","1","","",""
"1414601016","1","02","1","","",""
"1414601017","1","01","1","","",""
"1414601018","1","01","1","","",""
"1414601407","1","01","1","02","03",""
"1414601407","1","02","1","","",""
"1414601408","1","01","1","","",""
"1414601410","1","01","1","02","03",""
"1414601411","1","01","1","","",""
"1414601412","1","01","1","","",""
"1414601412","1","03","1","02","",""
"1414601619","1","01","1","","",""
"1414601619","1","02","1","","",""
"1414601619","1","02","2","","",""
"1414601620","1","01","1","02","03",""
"1414601620","1","02","1","","",""
"1414601621","1","03","1","","",""
"1414601622","1","01","1","","",""
"1414601624","1","01","1","","",""
"1414601801","1","01","1","","",""
"1414601801","1","01","2","","",""
"1414601801","1","02","1","","",""
"1414601806","1","01","1","02","03",""
"1414716207","1","02","1","","",""
"1414716207","1","03","1","","",""
"1414716208","1","02","1","","",""
"1414716208","1","03","1","","",""
"1414716208","1","04","1","","",""
"1414716208","1","05","1","","",""
"1414716208","1","06","1","","",""
"1414716208","1","07","1","","",""
"1414716211","1","01","1","","",""
"1414716211","1","03","1","","",""
"1414716212","1","01","1","","",""
"1414716212","1","01","2","","",""
"1414716212","1","03","1","","",""
"1414716212","1","04","1","02","03",""
"1414716319","1","01","1","","",""
"1414716319","1","02","1","","",""
"1414716319","1","03","1","","",""
"1414716320","1","01","1","","",""
"1414716320","1","03","1","02","03","04"
"1414716321","1","01","1","02","03",""
"1414716322","1","01","1","","",""
"1414716322","1","02","1","","",""
"1414716323","1","01","1","","",""
"1414716323","1","03","1","02","03","04"
"1414716323","1","05","1","","",""
"1414716324","1","01","1","","",""
"1414716513","1","01","1","02","03",""
"1414716513","1","03","1","","",""
"1414716515","1","01","1","02","",""
"1414716515","1","02","1","","",""
"1414716516","1","01","1","","",""
"1414716516","1","02","1","","",""
"1414716518","1","01","1","","",""
"1414716518","1","03","1","","",""
"1414716518","1","04","1","","",""
"1414716518","1","05","1","","",""
"1414716518","1","06","1","02","03",""
"1414716518","1","07","1","","",""
"1414716518","1","08","1","","",""
"1414716701","1","03","1","","",""
"1414716702","1","01","1","","",""
"1414716702","1","02","1","","",""
"1414716704","1","01","1","02","",""
"1414716704","1","02","1","","",""
"1414716705","1","01","1","","",""
"1414716706","1","02","1","","",""
"1414748201","1","01","1","02","03","04"
"1414748202","1","02","1","02","03","04"
"1414748203","1","01","1","","",""
"1414748203","1","02","1","","",""
"1414748204","1","01","1","","",""
"1414748205","1","01","1","","",""
"1414831401","1","01","1","","",""
"1414831401","1","02","1","02","03",""
"1414831402","1","01","1","","",""
"1414831402","1","02","1","","",""
"1414831402","1","03","1","02","03",""
"1414831402","1","04","1","02","03","04"
"1414843001","1","01","1","02","03","04"
"1414843001","1","01","2","","",""
"1414843001","2","01","1","02","03","04"
"1414843002","1","01","1","","",""
"1414843003","1","01","1","02","03",""
"1414843003","1","03","1","02","03","04"
"1414843003","1","03","2","","",""
"1414843003","1","04","1","02","03",""
"1414843004","1","01","1","","",""
"1414843004","1","02","1","","",""
"1414843004","1","02","2","","",""
"1414843005","1","01","1","02","03","04"
"1414843005","1","03","1","02","03","04"
"1414843005","1","04","1","02","03","04"
"1414851501","1","02","1","02","03",""
"1414851501","1","03","1","02","03",""
"1414851501","1","04","1","","",""
"1414851503","1","02","1","","",""
"1414851504","1","01","1","02","03","04"
"1414851504","1","02","1","02","03",""
"1414851504","1","03","1","02","03","04"
"1414851504","1","03","2","","",""
"1414851505","1","01","1","","",""
"1414851506","1","01","1","","",""
"1460017019","1","02","1","","",""
"1460017020","1","01","1","","",""
"1460017020","1","02","1","","",""
"1460017020","1","03","1","02","03",""
"1460017022","1","01","1","","",""
"1460017022","1","02","1","02","03",""
"1460017023","1","01","1","","",""
"1460017023","1","03","1","02","",""
"1460017024","1","01","1","","",""
"1460017024","1","03","1","","",""
"1460017024","1","03","2","","",""
"1460017024","1","04","1","","",""
"1460017024","1","05","1","","",""
"1460017415","1","01","1","","",""
"1460017416","1","01","1","","",""
"1460017418","1","01","1","","",""
"1460017807","1","01","1","","",""
"1460017807","1","03","1","","",""
"1460017808","1","01","1","02","03",""
"1460017808","1","01","2","","",""
"1460017808","1","02","1","02","03",""
"1460017812","1","01","1","","",""
"1460017812","1","02","1","","",""
"1460017901","1","01","1","","",""
"1460017901","1","01","2","","",""
"1460017901","1","02","1","","",""
"1460017901","1","03","1","","",""
"1460017902","1","01","1","02","03","04"
"1460017903","1","01","1","","",""
"1460017903","1","01","2","02","",""
"1460017903","1","02","1","","",""
"1460017903","1","03","1","","",""
"1460017904","1","01","1","","",""
"1460017904","1","01","2","","",""
"1460017904","1","02","1","","",""
"1460017904","1","02","2","","",""
"1460017905","1","01","1","","",""
"1460028213","1","01","1","02","",""
"1460028213","1","02","1","02","",""
"1460028215","1","01","1","","",""
"1460028215","1","02","1","","",""
"1460028216","1","01","1","","",""
"1460028216","1","01","2","","",""
"1460028217","1","01","1","","",""
"1460028217","1","02","1","","",""
"1460028217","1","02","2","","",""
"1460028217","1","03","1","","",""
"1460028217","1","03","2","","",""
"1460028217","1","04","1","","",""
"1460028218","1","01","1","","",""
"1460028218","1","01","2","","",""
"1460028520","1","01","1","","",""
"1460028520","1","01","2","","",""
"1460028520","1","02","1","","",""
"1460028521","1","01","1","","",""
"1460028521","1","01","2","","",""
"1460028521","1","02","1","","",""
"1460028521","1","03","1","","",""
"1460028521","1","04","1","","",""
"1460028521","1","05","1","","",""
"1460028523","1","01","1","","",""
"1460028524","1","02","1","","",""
"1460028602","1","02","1","02","",""
"1460028602","1","04","1","02","",""
"1460028604","1","01","1","","",""
"1460028605","1","01","1","","",""
"1460028605","1","01","2","","",""
"1460028605","1","03","1","","",""
"1460028605","1","04","1","","",""
"1460028606","1","01","1","","",""
"1460028606","1","01","2","","",""
"1460028606","1","02","1","","",""
"1460028606","1","03","1","","",""
"1460028707","1","01","1","","",""
"1460028707","1","01","2","","",""
"1460028707","1","02","1","","",""
"1460028707","1","03","1","","",""
"1460028707","1","04","1","","",""
"1460028708","1","01","1","","",""
"1460028708","1","02","1","02","03",""
"1460028708","1","02","2","","",""
"1460028709","1","01","1","","",""
"1460028709","1","03","1","","",""
"1460028710","1","01","1","","",""
"1460028710","1","02","1","02","",""
"1460028710","1","02","2","","",""
"1460028710","2","02","1","","",""
"1460028710","2","02","2","","",""
"1460028710","2","03","1","02","03",""
"1460028710","2","03","2","","",""
"1460029301","1","01","1","","",""
"1460029302","1","01","1","","",""
"1460029303","1","03","1","","",""
"1460029304","1","01","1","","",""
"1460029304","1","01","2","","",""
"1460029304","1","02","1","","",""
"1460029305","1","01","1","","",""
"1460029305","1","02","1","","",""
"1460029305","1","03","1","02","03",""
"1460029306","1","01","1","","",""
"1460029306","1","01","2","","",""
"1460029306","1","03","1","","",""
"1460029306","1","04","1","02","","04"
"1460029306","1","05","1","","",""
"1460029419","1","02","1","","",""
"1460029419","1","03","1","","",""
"1460029419","1","03","2","","",""
"1460029419","1","04","1","","",""
"1460029420","1","02","1","","",""
"1460029420","1","04","1","","",""
"1460029420","1","05","1","02","03",""
"1460029421","1","01","1","","",""
"1460029421","1","02","1","02","",""
"1460029422","1","01","1","","",""
"1460029422","1","01","2","","",""
"1460029423","1","01","1","","",""
"1460029423","1","02","1","","",""
"1460029423","1","02","2","","",""
"1460029423","1","03","1","","",""
"1460029423","1","03","2","","",""
"1460029813","1","02","1","","",""
"1460029813","1","04","1","","",""
"1460029813","1","05","1","","",""
"1460029813","1","06","1","","",""
"1460029814","1","01","1","","",""
"1460029814","1","03","1","","",""
"1460029814","1","04","1","","",""
"1460029814","1","04","2","","",""
"1460029815","1","03","1","","",""
"1460029815","1","04","1","","",""
"1460029816","1","02","1","","",""
"1460029816","1","03","1","02","",""
"1460029817","1","01","1","","",""
"1460029818","1","01","1","","",""
"1460029818","1","01","2","","",""
"1460029818","1","03","1","","",""
"1460029907","1","01","1","","",""
"1460029907","1","01","2","","",""
"1460029907","2","01","1","","03",""
"1460029907","2","01","2","","",""
"1460029907","3","01","1","02","03","04"
"1460029908","1","01","1","","",""
"1460029908","1","02","1","","",""
"1460029909","1","01","1","","",""
"1460029909","1","02","1","","",""
"1460029910","1","01","1","","",""
"1460029910","1","03","1","","",""
"1460029911","1","01","1","","",""
"1460029911","1","01","2","","",""
"1460029911","1","02","1","","",""
"1460029911","1","03","1","","",""
"1460029911","1","03","2","","",""
"1460029911","1","04","1","","",""
"1460029912","1","01","1","02","03",""
"1460029912","1","01","2","","",""
"1460029912","1","03","1","","03",""
"1460035001","1","01","1","","",""
"1460035001","1","01","2","","",""
"1460035001","1","02","1","","",""
"1460035001","1","03","1","","",""
"1460035002","1","01","1","","",""
"1460035002","1","01","2","","",""
"1460035002","1","02","1","","",""
"1460035002","1","02","2","","",""
"1460035002","1","03","1","02","03","04"
"1460035002","1","03","2","","",""
"1460035003","1","02","1","","",""
"1460035005","1","01","1","","",""
"1460035006","1","01","1","02","03","04"
"1460035219","1","01","1","","",""
"1460035219","1","02","1","02","03","04"
"1460035221","1","01","1","","",""
"1460035221","1","02","1","02","03",""
"1460035221","1","03","1","02","03","04"
"1460035222","1","01","1","02","03",""
"1460035222","1","03","1","","",""
"1460035222","1","04","1","","",""
"1460035223","1","01","1","","",""
"1460035223","1","02","1","","",""
"1460035224","1","03","1","02","03",""
"1460035607","1","01","1","02","03","04"
"1460035607","1","03","1","02","","04"
"1460035607","1","04","1","","",""
"1460035607","1","07","1","","",""
"1460035608","1","01","1","","",""
"1460035608","1","03","1","","",""
"1460035609","1","01","1","02","",""
"1460035609","1","02","1","","",""
"1460035612","1","01","1","","",""
"1460035612","1","02","1","","",""
"1460035713","1","01","1","","",""
"1460035715","1","02","1","02","03","04"
"1460035715","1","02","2","","",""
"1460035715","1","03","1","02","03","04"
"1460035716","1","01","1","","",""
"1460035716","1","02","1","02","03","04"
"1460035717","2","01","1","02","","04"
"1460035717","2","02","1","","",""
"1460035718","1","03","1","02","",""
"1460035718","1","04","1","02","",""
"1460035718","1","05","1","","",""
"1460170310","1","01","1","","",""
"1460170310","1","03","1","","",""
"1460170311","1","04","1","","03",""
"1460170312","1","01","1","02","",""
"1460170312","1","02","1","02","03",""
"1460170503","1","01","1","","",""
"1460170504","1","01","1","","",""
"1460170505","1","01","1","","",""
"1460170505","1","02","1","02","03",""
"1460170819","1","01","1","02","03","04"
"1460170819","1","03","1","02","",""
"1460170821","1","01","1","","",""
"1460170821","1","02","1","","",""
"1460170821","1","03","1","02","03",""
"1460170824","1","01","1","","",""
"1460170824","1","01","2","","",""
"1460170824","1","03","1","","",""
"1460170914","1","01","1","02","03",""
"1460170914","1","03","1","","",""
"1460170915","1","01","1","","",""
"1460170916","1","01","1","","",""
"1460170916","1","02","1","","",""
"1460170916","1","03","1","","",""
"1460170916","1","04","1","","",""
"1460170916","1","05","1","","",""
"1460170916","1","06","1","","",""
"1460170917","1","03","1","","",""
"1460170917","1","05","1","02","","04"
"1460170918","1","01","1","","",""
"1460170918","1","03","1","","",""
"1460170918","1","04","1","","",""
"1460185007","1","01","1","02","03","04"
"1460185007","1","03","1","","",""
"1460185008","1","01","1","","",""
"1460185008","1","02","1","","",""
"1460185008","2","01","1","02","03","04"
"1460185009","1","01","1","","",""
"1460185009","1","03","1","","",""
"1460185012","1","02","1","","",""
"1460185012","2","01","1","","",""
"1460185401","1","01","1","","",""
"1460185402","1","01","1","","",""
"1460185402","1","02","1","","",""
"1460185403","1","01","1","","",""
"1460185404","1","01","1","","",""
"1460185405","1","01","1","","",""
"1460185406","1","01","1","","",""
"1460185406","1","03","1","02","03",""
"1460185406","1","04","1","02","",""
"1460185614","1","01","1","","",""
"1460185614","1","02","1","02","03",""
"1460185615","1","03","1","02","03","04"
"1460185616","1","01","1","","",""
"1460185616","1","02","1","","",""
"1460185616","1","03","1","","",""
"1460185616","1","03","2","","",""
"1460185617","1","01","1","","",""
"1460185618","1","02","1","02","03","04"
"1460185618","1","04","1","02","03","04"
"1460185618","1","05","1","","",""
"1460185618","1","06","1","02","03","04"
"1460185719","1","02","1","","",""
"1460185719","1","04","1","02","03","04"
"1460185720","1","02","1","","",""
"1460185721","1","01","1","","",""
"1460185721","1","02","1","","",""
"1460185723","1","01","1","02","",""
"1460185723","1","02","1","","",""
"1460185723","1","02","2","","",""
"1460185724","1","01","1","","",""
"1460185724","1","02","1","","",""
"1460185724","1","04","1","02","03",""
"1460185724","1","05","1","02","03","04"
"1460190201","1","01","1","","",""
"1460190201","1","02","1","","",""
"1460190201","1","03","1","02","03","04"
"1460190201","1","04","1","02","03","04"
"1460190202","1","01","1","02","03","04"
"1460190202","1","02","1","","",""
"1460190203","1","01","1","02","03","04"
"1460190204","1","01","1","02","03","04"
"1460190205","1","01","1","02","",""
"1460190205","1","02","1","","03",""
"1460190205","1","03","1","","",""
"1460190205","1","04","1","","",""
"1460190313","1","01","1","","",""
"1460190313","1","02","1","02","03","04"
"1460190314","1","01","1","02","03","04"
"1460190314","1","02","1","","",""
"1460190315","1","01","1","02","03","04"
"1460190316","1","01","1","02","03","04"
"1460190317","1","01","1","02","03","04"
"1460190318","1","01","1","","",""
"1460190507","1","01","1","02","03",""
"1460190507","1","03","1","02","03",""
"1460190507","1","04","1","02","03","04"
"1460190508","1","01","1","02","03","04"
"1460190508","1","01","2","","",""
"1460190508","1","02","1","","",""
"1460190508","1","03","1","","",""
"1460190509","1","01","1","02","03","04"
"1460190510","1","02","1","","",""
"1460190510","1","03","1","","",""
"1460190511","1","01","1","02","03","04"
"1460190511","1","02","1","02","03","04"
"1460190511","1","03","1","02","03","04"
"1460190919","1","01","1","02","03","04"
"1460190920","1","01","1","02","03","04"
"1460190920","1","02","1","","",""
"1460190921","1","01","1","02","03","04"
"1460190921","1","02","1","","",""
"1460190922","1","01","1","","",""
"1460190922","1","02","1","02","03","04"
"1460190923","1","01","1","","",""
"1460190923","1","02","1","02","03",""
"1460190924","1","02","1","02","03","04"
"1460198014","1","01","1","","",""
"1460198016","1","02","1","02","",""
"1460198017","1","01","1","","",""
"1460198017","1","02","1","","",""
