"folioviv","tipo_viv","dotac_agua","disp_elect","tenencia","ubica_geo","est_socio","edo"
"1460641225","1","1","1","4","14035","2","14"
"1460641226","1","1","1","4","14035","2","14"
"1460641311","1","","1","4","14035","2","14"
"1460641313","1","","1","4","14035","2","14"
"1460641315","1","","1","4","14035","2","14"
"1460641506","1","1","1","4","14035","2","14"
"1460641507","1","1","1","4","14035","2","14"
"1460641509","1","1","1","4","14035","2","14"
"1460641510","1","1","1","2","14035","2","14"
"1460641916","1","4","1","4","14035","2","14"
"1460641917","1","","1","4","14035","2","14"
"1460641918","1","","1","4","14035","2","14"
"1460641919","1","","1","4","14035","2","14"
"1460641920","1","","1","4","14035","2","14"
"1460709006","1","","1","4","14045","1","14"
"1460709007","1","1","1","2","14045","1","14"
"1460709008","1","","1","4","14045","1","14"
"1460709009","1","","1","4","14045","1","14"
"1460709010","1","1","1","4","14045","1","14"
"1460709401","1","3","1","2","14045","1","14"
"1460709402","1","1","1","2","14045","1","14"
"1460709403","1","2","1","4","14045","1","14"
"1460709404","1","4","1","4","14045","1","14"
"1460709405","1","2","1","4","14045","1","14"
"1460709421","1","1","1","2","14045","1","14"
"1460709422","1","1","1","4","14045","1","14"
"1460709423","1","","1","4","14045","1","14"
"1460709425","1","","1","4","14045","1","14"
"1460709611","1","1","1","2","14045","1","14"
"1460709612","1","","1","4","14045","1","14"
"1460709613","1","","1","4","14045","1","14"
"1460709614","1","","1","4","14045","1","14"
"1460709615","1","1","1","4","14045","1","14"
"1460709717","1","1","1","4","14045","1","14"
"1460709718","1","1","1","2","14045","1","14"
"1460709719","1","3","1","4","14045","1","14"
"1460709720","1","4","1","4","14045","1","14"
"1460715011","1","1","1","2","14045","2","14"
"1460715012","5","2","1","4","14045","2","14"
"1460715013","1","1","1","4","14045","2","14"
"1460715014","1","1","1","4","14045","2","14"
"1460715015","1","1","1","4","14045","2","14"
"1460715406","1","1","1","4","14045","2","14"
"1460715407","1","1","1","4","14045","2","14"
"1460715409","1","1","1","4","14045","2","14"
"1460715410","1","1","1","4","14045","2","14"
"1460715616","1","1","1","4","14045","2","14"
"1460715618","1","1","1","4","14045","2","14"
"1460715619","1","1","1","4","14045","2","14"
"1460715620","1","1","1","2","14045","2","14"
"1460715801","1","1","1","4","14045","2","14"
"1460715802","1","1","1","2","14045","2","14"
"1460715803","1","1","1","4","14045","2","14"
"1460864206","1","1","1","4","14062","2","14"
"1460864207","1","1","1","4","14062","2","14"
"1460864209","1","1","1","4","14062","2","14"
"1460864210","1","1","1","4","14062","2","14"
"1460864221","1","1","1","2","14062","2","14"
"1460864223","1","1","1","4","14062","2","14"
"1460864224","1","1","1","4","14062","2","14"
"1460864225","1","1","1","2","14062","2","14"
"1460864316","1","1","1","4","14062","2","14"
"1460864317","1","1","1","5","14062","2","14"
"1460864318","1","1","1","2","14062","2","14"
"1460864319","1","1","1","4","14062","2","14"
"1460864320","1","1","1","5","14062","2","14"
"1460864511","1","1","1","5","14062","2","14"
"1460864512","1","1","1","4","14062","2","14"
"1460864513","1","1","1","4","14062","2","14"
"1460864514","1","1","1","4","14062","2","14"
"1460864515","1","1","1","2","14062","2","14"
"1460864701","1","1","1","4","14062","2","14"
"1460864702","1","1","1","4","14062","2","14"
"1460864703","1","1","1","4","14062","2","14"
"1460864704","1","1","1","4","14062","2","14"
"1460864705","1","1","1","5","14062","2","14"
"1460998016","1","1","1","3","14083","2","14"
"1460998017","1","1","1","3","14083","2","14"
"1460998018","1","1","1","1","14083","2","14"
"1460998021","1","1","1","3","14083","2","14"
"1460998410","1","1","1","3","14083","2","14"
"1460998412","1","1","1","3","14083","2","14"
"1460998414","1","1","1","3","14083","2","14"
"1460998422","2","1","1","3","14083","2","14"
"1460998423","2","1","1","1","14083","2","14"
"1460998424","2","1","1","1","14083","2","14"
"1460998425","2","1","1","3","14083","2","14"
"1460998426","2","1","1","2","14083","2","14"
"1460998427","2","1","1","3","14083","2","14"
"1460998806","1","1","1","1","14083","2","14"
"1460998807","1","1","1","3","14083","2","14"
"1460998808","1","1","1","1","14083","2","14"
"1460998809","1","1","1","3","14083","2","14"
"1460998901","1","1","1","4","14083","2","14"
"1460998902","1","2","1","4","14083","2","14"
"1460998904","1","2","1","2","14083","2","14"
"1460998905","1","1","1","4","14083","2","14"
"1461006202","1","","1","4","14084","1","14"
"1461006203","1","1","3","4","14084","1","14"
"1461006204","1","1","3","2","14084","1","14"
"1461006220","1","1","1","4","14084","1","14"
"1461006221","1","1","1","4","14084","1","14"
"1461006223","1","1","1","4","14084","1","14"
"1461006310","1","1","1","6","14084","1","14"
"1461006311","1","1","1","4","14084","1","14"
"1461006313","1","","1","4","14084","1","14"
"1461006314","1","","1","4","14084","1","14"
"1461006505","1","2","1","4","14084","1","14"
"1461006506","1","1","1","4","14084","1","14"
"1461006507","1","1","2","4","14084","1","14"
"1461006508","1","1","1","4","14084","1","14"
"1461006509","1","1","1","4","14084","1","14"
"1461006915","1","1","1","4","14084","1","14"
"1461006917","1","1","1","4","14084","1","14"
"1461006918","1","1","1","4","14084","1","14"
"1461006919","1","1","1","4","14084","1","14"
"1461256011","1","5","1","4","14113","1","14"
"1461256012","1","1","1","4","14113","1","14"
"1461256013","1","1","1","2","14113","1","14"
"1461256014","1","1","1","4","14113","1","14"
"1461256015","1","1","1","4","14113","1","14"
"1461256406","1","2","1","4","14113","1","14"
"1461256407","1","2","1","4","14113","1","14"
"1461256408","1","2","1","4","14113","1","14"
"1461256409","1","2","1","4","14113","1","14"
"1461256410","1","2","1","4","14113","1","14"
"1461256422","1","1","1","4","14113","1","14"
"1461256424","1","1","1","4","14113","1","14"
"1461256425","1","1","1","4","14113","1","14"
"1461256426","1","1","1","2","14113","1","14"
"1461256427","1","1","1","4","14113","1","14"
"1461256616","1","2","1","2","14113","1","14"
"1461256617","1","2","1","4","14113","1","14"
"1461256618","1","2","1","4","14113","1","14"
"1461256619","1","","1","2","14113","1","14"
"1461256620","1","1","1","4","14113","1","14"
"1461256801","1","2","1","4","14113","1","14"
"1461256802","1","2","1","2","14113","1","14"
"1461256803","1","3","1","4","14113","1","14"
"1461256804","1","3","1","4","14113","1","14"
"1461256805","1","2","1","4","14113","1","14"
"1461287211","1","1","1","2","14119","2","14"
"1461287212","1","1","1","4","14119","2","14"
"1461287213","1","1","1","4","14119","2","14"
"1461287214","1","1","1","2","14119","2","14"
"1461287215","1","1","1","4","14119","2","14"
"1461287516","1","1","1","4","14119","2","14"
"1461287517","1","1","1","4","14119","2","14"
"1461287518","1","1","1","4","14119","2","14"
"1461287519","1","1","1","4","14119","2","14"
"1461287520","1","1","1","4","14119","2","14"
"1461287601","5","2","1","4","14119","2","14"
"1461287602","1","1","1","4","14119","2","14"
"1461287603","1","1","1","4","14119","2","14"
"1461287706","1","1","1","4","14119","2","14"
"1461287707","1","1","1","4","14119","2","14"
"1461287708","1","1","1","4","14119","2","14"
"1461287709","1","2","1","4","14119","2","14"
"1461287710","1","1","1","4","14119","2","14"
"1461298206","1","","1","4","14120","1","14"
"1461298208","1","","1","4","14120","1","14"
"1461298209","1","1","1","4","14120","1","14"
"1461298221","1","1","1","4","14120","1","14"
"1461298222","1","1","1","4","14120","1","14"
"1461298223","1","1","1","4","14120","1","14"
"1461298224","1","1","1","2","14120","1","14"
"1461298225","1","1","1","4","14120","1","14"
"1461298316","1","1","1","2","14120","1","14"
"1461298318","1","1","1","2","14120","1","14"
"1461298319","1","1","1","2","14120","1","14"
"1461298320","1","1","1","2","14120","1","14"
"1461298511","1","","1","2","14120","1","14"
"1461298512","1","1","1","2","14120","1","14"
"1461298513","1","1","1","4","14120","1","14"
"1461298514","1","","1","1","14120","1","14"
"1461298515","1","1","1","4","14120","1","14"
"1461298704","1","","4","1","14120","1","14"
"1461298705","1","2","1","4","14120","1","14"
"1461306301","1","1","1","4","14121","2","14"
"1461306302","1","1","1","4","14121","2","14"
"1461306304","1","1","1","4","14121","2","14"
"1461306305","1","1","1","4","14121","2","14"
"1461306321","1","1","1","4","14121","2","14"
"1461306322","1","1","1","4","14121","2","14"
"1461306323","1","1","1","1","14121","2","14"
"1461306324","1","1","1","4","14121","2","14"
"1461306325","1","1","1","2","14121","2","14"
"1461306416","1","2","1","4","14121","2","14"
"1461306418","5","1","1","4","14121","2","14"
"1461306419","1","1","1","2","14121","2","14"
"1461306420","1","1","1","4","14121","2","14"
"1461306811","1","1","1","4","14121","2","14"
"1461306812","1","1","1","4","14121","2","14"
"1461306813","1","1","1","4","14121","2","14"
"1461306814","1","1","1","5","14121","2","14"
"1461306815","1","1","1","5","14121","2","14"
"1461306906","1","1","1","4","14121","2","14"
"1461306907","1","1","1","2","14121","2","14"
"1461306908","1","1","1","1","14121","2","14"
"1461306909","1","1","1","2","14121","2","14"
"1461306910","1","1","1","4","14121","2","14"
